date,index,date_time,trading_symbol,type,option_type,strike,open,high,low,close,volume,open_interest,expiry_date
2026-04-15,NIFTY,2026-04-15 12:08:00+05:30,NIFTY 50,SPOT,,,24222.7,24224.35,24220.75,24223.3,0,,
2026-04-15,NIFTY,2026-04-15 12:09:00+05:30,NIFTY 50,SPOT,,,24223.2,24227.8,24222.05,24224.1,0,,
2026-04-15,NIFTY,2026-04-15 12:10:00+05:30,NIFTY 50,SPOT,,,24224.35,24233.3,24224.25,24232.4,0,,
2026-04-15,NIFTY,2026-04-15 12:11:00+05:30,NIFTY 50,SPOT,,,24232.2,24234.8,24232.05,24233.1,0,,
2026-04-15,NIFTY,2026-04-15 12:12:00+05:30,NIFTY 50,SPOT,,,24232.35,24234.95,24228.65,24230.3,0,,
2026-04-15,NIFTY,2026-04-15 12:13:00+05:30,NIFTY 50,SPOT,,,24231.35,24232.4,24224.1,24226.35,0,,
2026-04-15,NIFTY,2026-04-15 12:14:00+05:30,NIFTY 50,SPOT,,,24226.25,24228.2,24224.95,24226.85,0,,
2026-04-15,NIFTY,2026-04-15 12:15:00+05:30,NIFTY 50,SPOT,,,24227.0,24231.55,24226.45,24229.9,0,,
2026-04-15,NIFTY,2026-04-15 12:16:00+05:30,NIFTY 50,SPOT,,,24230.4,24234.15,24229.4,24233.95,0,,
2026-04-15,NIFTY,2026-04-15 12:17:00+05:30,NIFTY 50,SPOT,,,24233.9,24235.65,24221.25,24221.25,0,,
2026-04-15,NIFTY,2026-04-15 12:18:00+05:30,NIFTY 50,SPOT,,,24220.8,24222.3,24215.85,24217.65,0,,
2026-04-15,NIFTY,2026-04-15 12:19:00+05:30,NIFTY 50,SPOT,,,24217.7,24220.3,24216.65,24217.35,0,,
2026-04-15,NIFTY,2026-04-15 12:20:00+05:30,NIFTY 50,SPOT,,,24216.05,24222.8,24215.05,24218.45,0,,
2026-04-15,NIFTY,2026-04-15 12:21:00+05:30,NIFTY 50,SPOT,,,24217.85,24219.0,24206.0,24206.75,0,,
2026-04-15,NIFTY,2026-04-15 12:22:00+05:30,NIFTY 50,SPOT,,,24206.35,24207.15,24200.4,24203.8,0,,
2026-04-15,NIFTY,2026-04-15 12:23:00+05:30,NIFTY 50,SPOT,,,24203.25,24211.7,24202.7,24211.4,0,,
2026-04-15,NIFTY,2026-04-15 12:24:00+05:30,NIFTY 50,SPOT,,,24211.35,24225.0,24210.65,24221.55,0,,
2026-04-15,NIFTY,2026-04-15 12:25:00+05:30,NIFTY 50,SPOT,,,24222.05,24225.05,24221.45,24224.5,0,,
2026-04-15,NIFTY,2026-04-15 12:26:00+05:30,NIFTY 50,SPOT,,,24224.4,24225.75,24222.2,24223.7,0,,
2026-04-15,NIFTY,2026-04-15 12:27:00+05:30,NIFTY 50,SPOT,,,24223.7,24230.8,24223.7,24226.65,0,,
2026-04-15,NIFTY,2026-04-15 12:28:00+05:30,NIFTY 50,SPOT,,,24226.35,24226.35,24220.3,24224.7,0,,
2026-04-15,NIFTY,2026-04-15 12:29:00+05:30,NIFTY 50,SPOT,,,24224.35,24226.1,24219.1,24219.75,0,,
2026-04-15,NIFTY,2026-04-15 12:30:00+05:30,NIFTY 50,SPOT,,,24219.8,24221.8,24214.1,24214.55,0,,
2026-04-15,NIFTY,2026-04-15 12:31:00+05:30,NIFTY 50,SPOT,,,24214.6,24219.5,24214.45,24214.85,0,,
2026-04-15,NIFTY,2026-04-15 12:32:00+05:30,NIFTY 50,SPOT,,,24214.55,24217.3,24213.05,24214.0,0,,
2026-04-15,NIFTY,2026-04-15 12:33:00+05:30,NIFTY 50,SPOT,,,24214.05,24220.7,24214.05,24215.55,0,,
